ID,Age,Gender,Education,Income,PlayerType,GameHoursPerWeek,GE1,GE2,GE3,GE4,CS1,CS2,CS3,CI1,CI2,CI3,CI4,NOS1,NOS2,NOS3,COG1,COG2,COG3,AFF1,AFF2,AFF3,RISK1,RISK2,RISK3,RES1,RES2,RES3,RES4,GAP1,GAP2,GAP3,TI1,TI2,TI3,REC1,REC2,Duration_sec,SubmitTime,IP_Location,item_std,item_count,missing_ratio,GE_mean,TI_mean,max_streak
156,1,2,2.0,1.0,2,3,2.0,2.0,4.0,1.0,4.0,5.0,3.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,5.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,310,2025-03-04 08:42:00,江苏,1.1617141782438454,35,0.0,2.25,2.3333333333333335,3
159,2,1,2.0,1.0,2,21,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,,4.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,316,2025-03-05 03:41:00,其他,0.702046918106487,34,0.02857142857142857,3.5,2.0,8
160,2,2,2.0,3.0,1,52,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,,2.0,3.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,393,2025-03-05 06:50:00,四川,0.9650764472411539,34,0.02857142857142857,3.25,2.6666666666666665,4
161,2,1,4.0,2.0,1,11,2.0,1.0,1.0,1.0,4.0,4.0,5.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,,4.0,4.0,4.0,3.0,4.0,4.0,410,2025-03-04 13:43:00,广东,1.0259554913502482,34,0.02857142857142857,1.25,3.6666666666666665,3
162,3,1,1.0,1.0,1,4,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,388,2025-03-05 02:29:00,湖北,1.0869740590474168,35,0.0,1.25,1.0,6
163,1,1,2.0,1.0,1,12,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,1.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,391,2025-03-04 20:14:00,四川,1.1966339344633528,35,0.0,1.5,2.6666666666666665,3
165,2,1,3.0,1.0,3,6,4.0,3.0,4.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,5.0,5.0,4.0,5.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,325,2025-03-04 22:02:00,山东,1.0224373581107569,35,0.0,3.25,2.3333333333333335,5
167,2,2,2.0,4.0,1,2,2.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,260,2025-03-05 02:49:00,福建,0.9932545604469881,35,0.0,1.5,3.0,4
168,6,1,2.0,2.0,1,5,1.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,310,2025-03-04 11:46:00,北京,0.9508951996262622,35,0.0,1.75,2.0,4
169,2,2,2.0,1.0,2,38,4.0,4.0,1.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,3.0,1.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,3.0,3.0,2.0,5.0,5.0,4.0,4.0,4.0,251,2025-03-04 12:14:00,福建,1.0555973258234954,35,0.0,3.25,4.666666666666667,3
170,2,1,3.0,5.0,1,17,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,316,2025-03-05 12:17:00,江苏,0.8868791472623198,35,0.0,3.0,1.6666666666666667,4
171,2,1,2.0,3.0,2,14,4.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,2.0,3.0,4.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0,310,2025-03-04 21:03:00,江苏,0.9000466841300208,35,0.0,3.25,3.3333333333333335,3
173,3,1,2.0,1.0,2,20,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,,,,,,214,2025-03-05 00:42:00,广东,1.0854312136382618,30,0.14285714285714285,3.0,,11
174,4,2,2.0,3.0,3,18,3.0,5.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,220,2025-03-04 22:54:00,山东,0.9230930832457442,35,0.0,3.75,3.0,3
175,2,2,2.0,2.0,2,22,3.0,2.0,2.0,3.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,5.0,2.0,2.0,,4.0,4.0,4.0,4.0,3.0,2.0,3.0,5.0,4.0,4.0,3.0,4.0,359,2025-03-04 16:29:00,浙江,0.9683033657896907,34,0.02857142857142857,2.5,4.333333333333333,4
176,5,2,3.0,3.0,3,5,4.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,,,,,,227,2025-03-05 04:41:00,北京,0.8022955570857538,30,0.14285714285714285,3.75,,4
177,2,1,2.0,2.0,2,9,4.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,4.0,4.0,3.0,3.0,,4.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,349,2025-03-05 11:56:00,江苏,0.9995542678628568,34,0.02857142857142857,4.5,3.0,5
179,2,1,1.0,2.0,2,70,4.0,2.0,3.0,4.0,5.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,1.0,5.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,,3.0,1.0,2.0,3.0,2.0,3.0,228,2025-03-04 19:27:00,福建,1.2178119533221,34,0.02857142857142857,3.25,2.0,4
180,4,2,2.0,1.0,2,57,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,5.0,2.0,2.0,264,2025-03-05 00:12:00,广东,0.9121034881575905,35,0.0,2.25,4.0,4
181,4,2,2.0,1.0,3,41,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,456,2025-03-04 23:24:00,广东,0.9000466841300208,35,0.0,1.75,2.6666666666666665,4
182,4,1,2.0,,1,9,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,5.0,5.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,4.0,4.0,185,2025-03-05 17:44:00,福建,0.9437988676201134,35,0.0,3.0,3.0,4
183,1,1,1.0,2.0,3,21,3.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,1.0,3.0,1.0,3.0,4.0,3.0,4.0,2.0,5.0,2.0,3.0,3.0,4.0,3.0,3.0,295,2025-03-05 15:49:00,其他,0.9393364366277243,35,0.0,2.75,3.3333333333333335,2
184,3,2,3.0,2.0,3,13,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,409,2025-03-05 09:49:00,北京,0.2956263824207733,35,0.0,3.0,3.0,13
185,6,1,2.0,2.0,2,16,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,,2.0,2.0,417,2025-03-04 22:45:00,江苏,1.011520096451794,34,0.02857142857142857,3.25,3.0,4
186,1,1,3.0,,3,9,4.0,3.0,4.0,4.0,5.0,3.0,3.0,2.0,2.0,3.0,3.0,5.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,5.0,2.0,3.0,2.0,5.0,4.0,5.0,5.0,4.0,584,2025-03-05 10:54:00,广东,1.1398068537544186,35,0.0,3.75,4.666666666666667,6
187,1,2,2.0,3.0,2,19,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,5.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,5.0,4.0,4.0,4.0,3.0,,4.0,2.0,2.0,3.0,3.0,2.0,504,2025-03-04 23:15:00,山东,1.1597067672891528,34,0.02857142857142857,2.5,2.3333333333333335,3
188,1,1,4.0,3.0,1,5,3.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,283,2025-03-05 12:38:00,上海,1.113703791164321,35,0.0,2.5,2.0,5
189,1,1,2.0,1.0,3,8,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,310,2025-03-05 06:16:00,福建,0.23883257361061283,34,0.02857142857142857,3.0,3.0,14
190,3,1,2.0,2.0,2,4,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,,,,,,234,2025-03-05 20:13:00,福建,0.9948141396330237,30,0.14285714285714285,3.0,,4
191,2,1,,2.0,3,5,3.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,469,2025-03-05 18:19:00,广东,0.7959983953364173,35,0.0,3.75,3.6666666666666665,3
192,3,1,2.0,3.0,2,16,2.0,3.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,4.0,4.0,,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,253,2025-03-05 05:16:00,其他,1.0747465812477577,34,0.02857142857142857,2.75,4.0,5
193,1,1,2.0,2.0,3,40,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,5.0,3.0,4.0,3.0,2.0,4.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,374,2025-03-05 04:59:00,江苏,1.0025178386476334,35,0.0,3.0,2.6666666666666665,4
194,2,2,1.0,2.0,2,13,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,1.0,4.0,3.0,2.0,1.0,3.0,1.0,473,2025-03-05 20:43:00,其他,0.881175685227012,35,0.0,2.25,2.0,6
195,5,1,3.0,2.0,1,8,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0,3.0,,1.0,1.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,247,2025-03-05 23:56:00,河南,0.9534625892455924,34,0.02857142857142857,1.5,1.6666666666666667,4
196,3,2,3.0,3.0,3,23,4.0,5.0,5.0,4.0,2.0,5.0,4.0,2.0,2.0,2.0,3.0,5.0,4.0,5.0,2.0,2.0,3.0,5.0,2.0,4.0,1.0,2.0,2.0,4.0,4.0,4.0,5.0,3.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,551,2025-03-05 15:17:00,其他,1.3315814821848038,35,0.0,4.5,3.0,3
197,2,1,2.0,1.0,2,28,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,5.0,5.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,351,2025-03-06 00:56:00,江苏,0.9420164319072111,35,0.0,2.0,2.3333333333333335,5
198,1,1,3.0,,1,23,2.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,5.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,225,2025-03-05 15:23:00,山东,1.050810011692061,35,0.0,1.75,1.3333333333333333,3
201,2,1,2.0,5.0,1,14,4.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,308,2025-03-05 20:12:00,其他,0.7970533969860858,35,0.0,3.5,2.6666666666666665,4
202,3,1,2.0,2.0,2,36,3.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,473,2025-03-06 01:38:00,河南,0.9000466841300208,35,0.0,2.25,1.3333333333333333,6
203,1,1,2.0,3.0,3,37,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,2.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,2.0,2.0,5.0,4.0,4.0,4.0,3.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,367,2025-03-05 23:06:00,河南,1.0427823157223148,35,0.0,3.0,3.3333333333333335,4
204,1,1,2.0,4.0,2,7,3.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,5.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,5.0,3.0,4.0,4.0,2.0,3.0,3.0,296,2025-03-05 13:22:00,福建,1.050810011692061,35,0.0,3.0,3.3333333333333335,2
205,4,2,2.0,2.0,3,13,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,312,2025-03-06 02:15:00,四川,1.126457972152184,35,0.0,2.75,3.0,3
208,1,2,2.0,1.0,1,9,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,1.0,407,2025-03-06 04:21:00,广东,2.0083857810137355,35,0.0,1.0,3.6666666666666665,7
209,2,1,3.0,2.0,2,24,5.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,1.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,388,2025-03-05 21:36:00,浙江,1.0346923384727065,35,0.0,4.75,3.0,5
210,2,2,2.0,3.0,1,27,3.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,211,2025-03-06 05:10:00,上海,1.0224373581107569,35,0.0,3.25,3.0,4
211,2,2,2.0,1.0,2,9,2.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,5.0,4.0,2.0,4.0,3.0,5.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,347,2025-03-06 00:00:00,广东,0.90563130866092,35,0.0,3.25,3.0,4
212,3,2,2.0,2.0,2,70,3.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,4.0,4.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,397,2025-03-05 11:33:00,江苏,0.9121034881575905,35,0.0,2.5,3.0,3
214,1,1,2.0,3.0,2,8,1.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,,4.0,5.0,4.0,5.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,397,2025-03-06 08:44:00,广东,1.2680075462137053,34,0.02857142857142857,1.75,1.0,5
215,2,1,2.0,,1,67,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,468,2025-03-05 13:02:00,湖北,0.2840286409986906,35,0.0,3.25,3.0,13
218,4,1,2.0,1.0,3,31,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,4.0,3.0,4.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,2.0,4.0,5.0,3.0,2.0,2.0,2.0,2.0,326,2025-03-05 20:50:00,广东,0.9932545604469882,35,0.0,3.0,2.3333333333333335,4
220,2,2,3.0,2.0,3,70,4.0,5.0,4.0,2.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,2.0,5.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,338,2025-03-05 21:08:00,江苏,0.9185300642829262,35,0.0,3.75,3.6666666666666665,2
221,1,1,4.0,1.0,2,70,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,385,2025-03-06 01:28:00,其他,0.8868791472623198,35,0.0,1.25,1.6666666666666667,5
222,3,2,2.0,2.0,2,11,4.0,5.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,3.0,344,2025-03-06 01:37:00,江苏,0.9631879839558709,35,0.0,3.75,4.0,3
223,3,1,3.0,1.0,1,17,1.0,2.0,2.0,2.0,5.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,4.0,4.0,4.0,2.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,352,2025-03-06 10:39:00,江苏,1.0395538797520614,35,0.0,1.75,3.0,5
226,4,1,2.0,1.0,1,11,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,1.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,324,2025-03-05 18:10:00,浙江,1.0273568926492633,35,0.0,4.25,5.0,5
227,1,1,2.0,,2,8,5.0,4.0,5.0,5.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,1.0,2.0,1.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,185,2025-03-06 06:46:00,上海,1.1573658878329394,35,0.0,4.75,3.0,4
228,1,2,2.0,4.0,1,20,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,4.0,459,2025-03-05 18:12:00,山东,1.0387452029437514,35,0.0,2.75,2.3333333333333335,4
229,1,2,3.0,1.0,1,51,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,451,2025-03-05 21:51:00,其他,0.8868791472623198,35,0.0,3.0,3.0,9
230,1,2,1.0,2.0,3,17,5.0,3.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,1.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,486,2025-03-06 13:49:00,浙江,1.0595702315704476,35,0.0,4.25,3.3333333333333335,4
231,3,2,2.0,,3,5,5.0,5.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,329,2025-03-06 01:32:00,浙江,1.3271565611543823,35,0.0,3.75,2.0,5
233,1,1,3.0,4.0,3,17,3.0,1.0,2.0,3.0,1.0,3.0,3.0,5.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,1.0,2.0,2.0,3.0,5.0,4.0,5.0,2.0,3.0,1.0,3.0,4.0,2.0,3.0,3.0,246,2025-03-06 04:55:00,福建,1.137592917989042,35,0.0,2.25,3.0,4
237,3,1,1.0,1.0,2,3,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,,2.0,5.0,4.0,4.0,4.0,4.0,267,2025-03-06 04:54:00,江苏,0.7045813917578353,34,0.02857142857142857,3.25,4.333333333333333,4
238,2,2,3.0,1.0,2,16,2.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,284,2025-03-06 02:47:00,其他,0.7183080025689689,35,0.0,1.75,2.6666666666666665,6
239,1,1,2.0,1.0,3,17,3.0,5.0,4.0,4.0,4.0,3.0,1.0,3.0,2.0,4.0,3.0,5.0,1.0,5.0,5.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,389,2025-03-06 10:07:00,上海,1.2781288844941074,35,0.0,4.0,3.0,4
240,3,2,2.0,3.0,2,16,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,249,2025-03-06 04:41:00,其他,0.7970533969860857,35,0.0,2.25,3.0,8
241,2,2,2.0,3.0,3,70,3.0,2.0,2.0,3.0,3.0,,2.0,2.0,3.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,,3.0,3.0,3.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,546,2025-03-06 09:33:00,江苏,0.8638357026727486,33,0.05714285714285714,2.5,3.0,6
242,2,1,,5.0,2,70,5.0,5.0,4.0,4.0,5.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,5.0,5.0,5.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,193,2025-03-06 10:51:00,广东,1.0595702315704476,35,0.0,4.5,3.0,6
